"","poll_id","state","state.name","pollster","numeric_grade","end_date","sample_size","population","DEM","REP","days.until"
"1682",88609,"NV","Nevada","Emerson",2.9,2024-10-08,900,"lv",49.2,48.1,28
"1683",88610,"NC","North Carolina","Emerson",2.9,2024-10-08,1000,"lv",49,49.9,28
"1684",88611,"PA","Pennsylvania","Emerson",2.9,2024-10-08,1000,"lv",49,49.7,28
"1685",88612,"WI","Wisconsin","Emerson",2.9,2024-10-08,1000,"lv",49.2,49.9,28
"1686",88613,"FL","Florida","Marist",2.9,2024-10-07,1257,"lv",47,51,29
"1687",88613,"FL","Florida","Marist",2.9,2024-10-07,1410,"rv",47,51,29
"1688",88614,"TX","Texas","Marist",2.9,2024-10-07,1186,"lv",46,53,29
"1689",88614,"TX","Texas","Marist",2.9,2024-10-07,1365,"rv",46,52,29
"1690",88615,"OH","Ohio","Marist",2.9,2024-10-07,1327,"lv",46,52,29
"1691",88615,"OH","Ohio","Marist",2.9,2024-10-07,1511,"rv",46,52,29
"1692",88616,"OH","Ohio","The Washington Post",3,2024-10-07,1002,"lv",45,51,29
"1693",88616,"OH","Ohio","The Washington Post",3,2024-10-07,1002,"rv",44,51,29
"1694",88617,"MT","Montana","Siena/NYT",3,2024-10-08,656,"lv",39.5,56.5,28
"1695",88617,"MT","Montana","Siena/NYT",3,2024-10-08,656,"rv",38.5,56.5,28
"1696",88618,"PA","Pennsylvania","YouGov/Center for Working Class Politics",3,2024-10-02,1000,"rv",46.8,44.7,34
"1697",88624,"AZ","Arizona","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",46,49,27
"1698",88625,"GA","Georgia","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",45,50,27
"1699",88626,"MI","Michigan","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",48,49,27
"1700",88627,"NV","Nevada","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",47,50,27
"1701",88628,"NC","North Carolina","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",47,48,27
"1702",88629,"PA","Pennsylvania","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",48,49,27
"1703",88630,"WI","Wisconsin","Fabrizio/McLaughlin",NA,2024-10-09,800,"lv",48,49,27
"1704",88633,"PA","Pennsylvania","TIPP",1.8,2024-10-09,803,"lv",47.9,48.95,27
"1705",88633,"PA","Pennsylvania","TIPP",1.8,2024-10-09,1079,"rv",48.85,45.1,27
"1706",88636,"MI","Michigan","InsiderAdvantage",2,2024-10-09,800,"lv",46,48,27
"1707",88637,"WI","Wisconsin","InsiderAdvantage",2,2024-10-09,800,"lv",48,48,27
"1708",88638,"NE","Nebraska","Change Research",1.4,2024-10-08,895,"lv",38,58,28
"1709",88639,"AZ","Arizona","Fabrizio/GBAO",NA,2024-10-08,600,"rv",47.5,45.5,28
"1710",88640,"GA","Georgia","Fabrizio/GBAO",NA,2024-10-08,600,"rv",47,45.5,28
"1711",88641,"MI","Michigan","Fabrizio/GBAO",NA,2024-10-08,600,"rv",48,46,28
"1712",88642,"NC","North Carolina","Fabrizio/GBAO",NA,2024-10-08,600,"rv",46,46.5,28
"1713",88643,"NV","Nevada","Fabrizio/GBAO",NA,2024-10-08,600,"rv",42.5,48,28
"1714",88644,"PA","Pennsylvania","Fabrizio/GBAO",NA,2024-10-08,600,"rv",45.5,46.5,28
"1715",88645,"WI","Wisconsin","Fabrizio/GBAO",NA,2024-10-08,600,"rv",47,46.5,28
"1716",88646,"NE","Nebraska","Torchlight Strategies",NA,2024-10-08,600,"lv",37,57,28
"1717",88648,"AZ","Arizona","OnMessage Inc.",1.1,2024-10-02,500,"lv",45,47,34
"1718",88649,"GA","Georgia","OnMessage Inc.",1.1,2024-10-02,500,"lv",44,47,34
"1719",88650,"MI","Michigan","OnMessage Inc.",1.1,2024-10-02,500,"lv",48,46,34
"1720",88651,"NV","Nevada","OnMessage Inc.",1.1,2024-10-02,500,"lv",45,47,34
"1721",88652,"PA","Pennsylvania","OnMessage Inc.",1.1,2024-10-02,500,"lv",46,46,34
"1722",88653,"WI","Wisconsin","OnMessage Inc.",1.1,2024-10-02,500,"lv",46,47,34
"1723",88654,"MO","Missouri","ActiVote",NA,2024-10-10,400,"lv",42.8,57.2,26
"1724",88655,"CA","California","ActiVote",NA,2024-10-10,400,"lv",63.5,36.5,26
"1725",88656,"MI","Michigan","ActiVote",NA,2024-10-09,400,"lv",51.2,48.8,27
"1726",88657,"MN","Minnesota","ActiVote",NA,2024-10-09,400,"lv",52.9,47.1,27
"1727",88661,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-09,608,"lv",47,48,27
"1728",88662,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-09,707,"lv",46,48,27
"1729",88664,"PA","Pennsylvania","Siena/NYT",3,2024-10-10,857,"lv",49.5,46,26
"1730",88664,"PA","Pennsylvania","Siena/NYT",3,2024-10-10,857,"rv",49.5,46,26
"1731",88665,"AZ","Arizona","Siena/NYT",3,2024-10-10,808,"lv",45.5,50.5,26
"1732",88665,"AZ","Arizona","Siena/NYT",3,2024-10-10,808,"rv",44.5,50,26
"1733",88669,"FL","Florida","Mason-Dixon",2.6,2024-10-04,625,"lv",43,49,32
"1734",88671,"PA","Pennsylvania","J.L. Partners",1.6,2024-10-08,800,"lv",47,47,28
"1735",88673,"GA","Georgia","RMG Research",2.3,2024-10-10,731,"lv",47,50,26
"1736",88674,"WA","Washington","ActiVote",NA,2024-10-13,400,"lv",60,40,23
"1737",88677,"AZ","Arizona","Trafalgar Group",0.7,2024-10-13,1090,"lv",46,47.5,23
"1738",88686,"TX","Texas","U. Houston",2.2,2024-10-10,1329,"lv",46,51,26
"1739",88687,"FL","Florida","Tarrance",1.6,2024-10-08,818,"rv",44,51,28
"1740",88688,"MA","Massachusetts","UMass Amherst/YouGov",2.4,2024-10-10,700,"a",56,30,26
"1741",88689,"MI","Michigan","SoCal Strategies",NA,2024-10-13,692,"lv",49,48,23
"1742",88690,"PA","Pennsylvania","American Pulse",NA,2024-10-10,1193,"lv",48.55,49.75,26
"1743",88691,"WI","Wisconsin","Patriot Polling",1.1,2024-10-14,803,"rv",49,50,22
"1744",88695,"TN","Tennessee","Targoz Market Research",1.8,2024-10-08,971,"lv",35,56,28
"1745",88695,"TN","Tennessee","Targoz Market Research",1.8,2024-10-08,1200,"rv",35,54,28
"1746",88697,"MD","Maryland","ActiVote",NA,2024-10-14,400,"lv",62.9,37.1,22
"1747",88700,"MI","Michigan","Fabrizio/Impact",1.7,2024-10-08,600,"lv",47,47.5,28
"1748",88702,"RI","Rhode Island","U. Rhode Island",NA,2024-09-08,500,"a",53,27,58
"1749",88704,"NC","North Carolina","Trafalgar Group",0.7,2024-10-13,1085,"lv",44.6,46.5,23
"1750",88706,"NV","Nevada","Trafalgar Group",0.7,2024-10-13,1088,"lv",45.6,44.8,23
"1751",88707,"GA","Georgia","InsiderAdvantage",2,2024-10-15,800,"rv",47,49,21
"1752",88708,"MI","Michigan","MRG (Marketing Resource Group)",1.8,2024-10-11,600,"lv",44.9,44,25
"1753",88717,"AK","Alaska","Alaska Survey Research",1.9,2024-10-09,1254,"lv",44.5,52,27
"1754",88718,"UT","Utah","Noble Predictive Insights",2.4,2024-10-07,539,"lv",37,54,29
"1755",88718,"UT","Utah","Noble Predictive Insights",2.4,2024-10-07,600,"rv",38,51.5,29
"1756",88721,"CA","California","Emerson",2.9,2024-10-14,1000,"lv",61,36.6,22
"1757",88722,"WA","Washington","SurveyUSA",2.8,2024-10-14,703,"lv",57,35,22
"1758",88724,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-10-14,620,"lv",46,48,22
"1759",88725,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-10-14,1141,"lv",46,48,22
"1760",88726,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-10-14,1009,"lv",44,50,22
"1761",88727,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-14,637,"lv",47,47,22
"1762",88728,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-10-14,682,"lv",47,47,22
"1763",88729,"MN","Minnesota","Redfield & Wilton Strategies",1.8,2024-10-14,544,"lv",51,43,22
"1764",88730,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-10-14,838,"lv",47,47,22
"1765",88731,"NM","New Mexico","Redfield & Wilton Strategies",1.8,2024-10-14,382,"lv",49,45,22
"1766",88732,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-14,1649,"lv",48,48,22
"1767",88733,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-10-14,641,"lv",48,47,22
"1768",88734,"GA","Georgia","Quinnipiac",2.8,2024-10-14,1328,"lv",45.5,52,22
"1769",88735,"NC","North Carolina","Quinnipiac",2.8,2024-10-14,1031,"lv",49.5,47,22
"1770",88737,"PA","Pennsylvania","University of Massachusetts Lowell/YouGov",2.9,2024-10-09,800,"lv",46,45,27
"1771",88738,"NH","New Hampshire","University of Massachusetts Lowell/YouGov",2.9,2024-10-10,600,"lv",50,41,26
"1772",88741,"TX","Texas","ActiVote",NA,2024-10-16,400,"lv",44.2,55.8,20
"1773",88742,"TN","Tennessee","ActiVote",NA,2024-10-16,400,"lv",37.6,62.4,20
"1774",88743,"MA","Massachusetts","ActiVote",NA,2024-10-16,400,"lv",66.6,33.4,20
"1775",88744,"MI","Michigan","Mitchell",2.4,2024-10-14,589,"lv",47.2,47.75,22
"1776",88746,"AZ","Arizona","Morning Consult",1.9,2024-10-15,653,"lv",49,48,21
"1777",88747,"GA","Georgia","Morning Consult",1.9,2024-10-15,1002,"lv",48,49,21
"1778",88748,"MD","Maryland","Morning Consult",1.9,2024-10-15,490,"lv",64,31,21
"1779",88749,"MI","Michigan","Morning Consult",1.9,2024-10-15,1065,"lv",49,47,21
"1780",88750,"NV","Nevada","Morning Consult",1.9,2024-10-15,496,"lv",49,45,21
"1781",88751,"NC","North Carolina","Morning Consult",1.9,2024-10-15,1072,"lv",48,49,21
"1782",88752,"OH","Ohio","Morning Consult",1.9,2024-10-15,1243,"lv",45,52,21
"1783",88753,"PA","Pennsylvania","Morning Consult",1.9,2024-10-15,1395,"lv",49,48,21
"1784",88754,"TX","Texas","Morning Consult",1.9,2024-10-15,2048,"lv",46,50,21
"1785",88755,"WI","Wisconsin","Morning Consult",1.9,2024-10-15,527,"lv",47,48,21
"1786",88756,"WI","Wisconsin","RMG Research",2.3,2024-10-16,787,"lv",49,50,20
"1787",88757,"WA","Washington","Elway",1.9,2024-10-12,401,"lv",57,32,24
"1788",88758,"NC","North Carolina","Cygnal",2.1,2024-10-14,600,"lv",46.6,47.2,22
"1789",88760,"MI","Michigan","RMG Research",2.3,2024-10-16,789,"lv",49,49,20
"1790",88762,"AZ","Arizona","YouGov",3,2024-10-16,1435,"lv",48,51,20
"1791",88766,"WA","Washington","PPP",1.4,2024-10-17,571,"lv",55,40,19
"1792",88767,"OR","Oregon","PPP",1.4,2024-10-17,716,"lv",53,41,19
"1793",88768,"TX","Texas","YouGov",3,2024-10-10,1091,"lv",46,51,26
"1794",88769,"FL","Florida","RMG Research",2.3,2024-10-17,788,"lv",47,52,19
"1795",88770,"SC","South Carolina","ActiVote",NA,2024-10-17,400,"lv",41.6,58.4,19
"1796",88771,"GA","Georgia","ActiVote",NA,2024-10-17,400,"lv",49.3,50.7,19
"1797",88776,"GA","Georgia","East Carolina University",2.6,2024-10-14,701,"lv",45.8,48.9,22
"1798",88779,"MI","Michigan","Bullfinch",NA,2024-10-17,600,"lv",52,44,19
"1799",88780,"PA","Pennsylvania","Bullfinch",NA,2024-10-17,600,"lv",49,48.5,19
"1800",88781,"WI","Wisconsin","Bullfinch",NA,2024-10-18,600,"lv",49,46.5,18
"1801",88783,"GA","Georgia","TIPP",1.8,2024-10-16,813,"lv",48.65,48.5,20
"1802",88783,"GA","Georgia","TIPP",1.8,2024-10-16,1029,"rv",48.55,45.3,20
"1803",88795,"AZ","Arizona","AtlasIntel",2.7,2024-10-17,1440,"lv",48.95,49.2,19
"1804",88796,"GA","Georgia","AtlasIntel",2.7,2024-10-17,1411,"lv",48.25,49.8,19
"1805",88797,"MI","Michigan","AtlasIntel",2.7,2024-10-17,1529,"lv",47.05,49.9,19
"1806",88798,"NV","Nevada","AtlasIntel",2.7,2024-10-17,1171,"lv",48.25,48.35,19
"1807",88799,"NC","North Carolina","AtlasIntel",2.7,2024-10-17,1674,"lv",50,48.8,19
"1808",88800,"PA","Pennsylvania","AtlasIntel",2.7,2024-10-17,2048,"lv",46.95,49.85,19
"1809",88801,"WI","Wisconsin","AtlasIntel",2.7,2024-10-17,932,"lv",48.95,48.3,19
"1810",88803,"CO","Colorado","ActiVote",NA,2024-10-19,400,"lv",58.7,41.3,17
"1811",88804,"OK","Oklahoma","ActiVote",NA,2024-10-19,400,"lv",33.9,66.1,17
"1812",88807,"PA","Pennsylvania","Trafalgar Group",0.7,2024-10-19,1084,"lv",43.3,46.3,17
"1813",88808,"FL","Florida","U. North Florida",2.8,2024-10-18,977,"lv",43,53,18
"1814",88809,"AZ","Arizona","Washington Post/George Mason University",2.7,2024-10-15,580,"lv",46,49,21
"1815",88809,"AZ","Arizona","Washington Post/George Mason University",2.7,2024-10-15,580,"rv",44,50,21
"1816",88810,"GA","Georgia","Washington Post/George Mason University",2.7,2024-10-15,730,"lv",51,47,21
"1817",88810,"GA","Georgia","Washington Post/George Mason University",2.7,2024-10-15,730,"rv",50,44,21
"1818",88811,"MI","Michigan","Washington Post/George Mason University",2.7,2024-10-15,687,"lv",49,47,21
"1819",88811,"MI","Michigan","Washington Post/George Mason University",2.7,2024-10-15,687,"rv",46,47,21
"1820",88812,"NV","Nevada","Washington Post/George Mason University",2.7,2024-10-15,652,"lv",48,48,21
"1821",88812,"NV","Nevada","Washington Post/George Mason University",2.7,2024-10-15,652,"rv",47,44,21
"1822",88813,"NC","North Carolina","Washington Post/George Mason University",2.7,2024-10-15,965,"lv",47,50,21
"1823",88813,"NC","North Carolina","Washington Post/George Mason University",2.7,2024-10-15,965,"rv",45,49,21
"1824",88814,"PA","Pennsylvania","Washington Post/George Mason University",2.7,2024-10-15,707,"lv",49,47,21
"1825",88814,"PA","Pennsylvania","Washington Post/George Mason University",2.7,2024-10-15,707,"rv",49,46,21
"1826",88815,"WI","Wisconsin","Washington Post/George Mason University",2.7,2024-10-15,695,"lv",50,47,21
"1827",88815,"WI","Wisconsin","Washington Post/George Mason University",2.7,2024-10-15,695,"rv",50,46,21
"1828",88817,"FL","Florida","ActiVote",NA,2024-10-20,400,"lv",45.4,54.6,16
"1829",88821,"NM","New Mexico","Research & Polling",2.1,2024-10-18,1024,"lv",50,41,18
"1830",88822,"SD","South Dakota","Mason-Dixon",2.6,2024-10-16,500,"rv",33,59,20
"1831",88828,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-10-18,691,"lv",46,49,18
"1832",88829,"FL","Florida","Redfield & Wilton Strategies",1.8,2024-10-18,1275,"lv",45,49,18
"1833",88830,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-10-18,1008,"lv",47,47,18
"1834",88831,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-10-18,529,"lv",46,47,18
"1835",88832,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-10-18,622,"lv",47,46,18
"1836",88833,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-10-18,843,"lv",45,48,18
"1837",88834,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-18,1019,"lv",47,48,18
"1838",88835,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-18,1256,"lv",48,48,18
"1839",88836,"PA","Pennsylvania","Quantus Insights",NA,2024-10-20,840,"lv",48.2,50.3,16
"1840",88841,"NY","New York","Siena",2.7,2024-10-17,872,"lv",56,38,19
"1841",88842,"NV","Nevada","InsiderAdvantage",2,2024-10-20,800,"lv",47.7,47.9,16
"1842",88843,"AZ","Arizona","InsiderAdvantage",2,2024-10-20,800,"lv",47,49.5,16
"1843",88844,"WI","Wisconsin","Trafalgar Group",0.7,2024-10-20,1083,"lv",46.6,46.8,16
"1844",88845,"MI","Michigan","Trafalgar Group",0.7,2024-10-20,1090,"lv",44.2,46,16
"1845",88859,"GA","Georgia","U. Georgia SPIA",2.2,2024-10-16,1000,"lv",43.4,47,20
"1846",88865,"NV","Nevada","Fabrizio/Impact",1.7,2024-10-15,600,"lv",46.5,48,21
"1847",88866,"NC","North Carolina","SurveyUSA/High Point University",2.8,2024-10-20,1164,"rv",47,46,16
"1848",88870,"NC","North Carolina","InsiderAdvantage",2,2024-10-20,800,"lv",46.8,48.7,16
"1849",88871,"AZ","Arizona","HighGround",1.8,2024-10-20,400,"lv",46.2,46.8,16
"1850",88874,"ME","Maine CD-2","Axis Research",NA,2024-10-20,411,"lv",41,50,16
"1851",88875,"MD","Maryland","Emerson",2.9,2024-10-21,865,"lv",64,34.4,15
"1852",88876,"FL","Florida","Emerson",2.9,2024-10-20,860,"lv",45.9,53.6,16
"1853",88877,"TX","Texas","Emerson",2.9,2024-10-21,815,"lv",45.9,53.1,15
"1854",88878,"NC","North Carolina","SoCal Strategies",NA,2024-10-21,702,"lv",46.3,48.7,15
"1855",88879,"TX","Texas","CWS Research",1.6,2024-10-04,533,"lv",43,48,32
"1856",88880,"NE","Nebraska","Change Research",1.4,2024-10-21,815,"lv",41,55,15
"1857",88885,"ME","Maine CD-2","Axis Research",NA,2024-07-25,NA,"",42,44,103
"1858",88886,"ME","Maine CD-2","Axis Research",NA,2024-10-06,NA,"",44,46,30
"1859",88890,"MI","Michigan","RG Strategies",NA,2024-09-23,400,"lv",51,45,43
"1860",88891,"WI","Wisconsin","RG Strategies",NA,2024-09-23,400,"lv",51,45,43
"1861",88892,"PA","Pennsylvania","RG Strategies",NA,2024-09-23,400,"lv",48,48,43
"1862",88893,"MI","Michigan","Quinnipiac",2.8,2024-10-21,1136,"lv",49.5,46,15
"1863",88894,"WI","Wisconsin","Quinnipiac",2.8,2024-10-21,1108,"lv",48,48,15
"1864",88895,"ME","Maine","Digital Research",1.4,2024-10-07,604,"rv",48,41,29
"1865",88896,"ME","Maine CD-1","Digital Research",1.4,2024-10-07,303,"rv",56,33,29
"1866",88897,"ME","Maine CD-2","Digital Research",1.4,2024-10-07,301,"rv",40,49,29
"1867",88899,"AZ","Arizona","Morning Consult",1.9,2024-10-20,861,"lv",48.5,48.5,16
"1868",88899,"AZ","Arizona","Morning Consult",1.9,2024-10-20,915,"rv",48.5,48.5,16
"1869",88900,"GA","Georgia","Morning Consult",1.9,2024-10-20,855,"lv",48,49.5,16
"1870",88900,"GA","Georgia","Morning Consult",1.9,2024-10-20,914,"rv",48,48,16
"1871",88901,"MI","Michigan","Morning Consult",1.9,2024-10-20,705,"lv",49.5,46,16
"1872",88901,"MI","Michigan","Morning Consult",1.9,2024-10-20,756,"rv",47.5,45.5,16
"1873",88902,"NV","Nevada","Morning Consult",1.9,2024-10-20,420,"lv",48.5,48,16
"1874",88902,"NV","Nevada","Morning Consult",1.9,2024-10-20,449,"rv",48.5,47.5,16
"1875",88903,"NC","North Carolina","Morning Consult",1.9,2024-10-20,702,"lv",48,49.5,16
"1876",88903,"NC","North Carolina","Morning Consult",1.9,2024-10-20,755,"rv",46.5,49.5,16
"1877",88904,"PA","Pennsylvania","Morning Consult",1.9,2024-10-20,812,"lv",50,48,16
"1878",88904,"PA","Pennsylvania","Morning Consult",1.9,2024-10-20,866,"rv",48,48,16
"1879",88905,"WI","Wisconsin","Morning Consult",1.9,2024-10-20,624,"lv",47.5,47.5,16
"1880",88905,"WI","Wisconsin","Morning Consult",1.9,2024-10-20,635,"rv",47.5,47.5,16
"1881",88908,"CA","California","PPIC",2.5,2024-10-15,1137,"lv",59,33,21
"1882",88909,"PA","Pennsylvania","Franklin and Marshall College",2.4,2024-10-20,583,"lv",49,50,16
"1883",88909,"PA","Pennsylvania","Franklin and Marshall College",2.4,2024-10-20,794,"rv",48.5,44.5,16
"1884",88911,"PA","Pennsylvania","Emerson",2.9,2024-10-22,860,"lv",49,50.7,14
"1885",88912,"NC","North Carolina","Emerson",2.9,2024-10-22,950,"lv",48.2,50.2,14
"1886",88913,"WI","Wisconsin","Emerson",2.9,2024-10-22,800,"lv",49.2,49.9,14
"1887",88914,"GA","Georgia","Marist",2.9,2024-10-22,1193,"lv",49,49,14
"1888",88914,"GA","Georgia","Marist",2.9,2024-10-22,1356,"rv",49,48,14
"1889",88915,"NC","North Carolina","Marist",2.9,2024-10-22,1226,"lv",48,50,14
"1890",88915,"NC","North Carolina","Marist",2.9,2024-10-22,1410,"rv",48,49,14
"1891",88916,"AZ","Arizona","Marist",2.9,2024-10-22,1193,"lv",49,50,14
"1892",88916,"AZ","Arizona","Marist",2.9,2024-10-22,1329,"rv",49,49,14
"1893",88918,"SD","South Dakota","Emerson",2.9,2024-10-22,825,"lv",36.5,62,14
"1894",88920,"MD","Maryland","University of Maryland/Washington Post",2.5,2024-10-22,1000,"lv",61,33,14
"1895",88924,"MI","Michigan","Michigan State University/YouGov",NA,2024-10-10,845,"lv",52.4,47.6,26
"1896",88925,"OH","Ohio","Bowling Green State University/YouGov",NA,2024-10-21,1000,"lv",43,50,15
"1897",88933,"NH","New Hampshire","Emerson",2.9,2024-10-23,915,"lv",50.9,47.2,13
"1898",88936,"FL","Florida","Hunt Research",NA,2024-10-22,1234,"lv",44.25,49.8,14
"1899",88938,"OK","Oklahoma","WPAi",1.7,2024-10-18,502,"lv",29,65,18
"1900",88939,"FL","Florida","Cherry Communications",1,2024-10-20,614,"lv",45,51,16
"1901",88940,"NV","Nevada","OnMessage Inc.",1.1,2024-10-22,600,"lv",47,50,14
"1902",88941,"OH","Ohio","OnMessage Inc.",1.1,2024-10-22,600,"lv",44,52,14
"1903",88942,"WI","Wisconsin","OnMessage Inc.",1.1,2024-10-22,600,"lv",47,48,14
"1904",88943,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-10-22,710,"lv",46,48,14
"1905",88944,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-22,1168,"lv",47,48,14
"1906",88945,"MI","Michigan","Redfield & Wilton Strategies",1.8,2024-10-22,1115,"lv",47,47,14
"1907",88946,"NV","Nevada","Redfield & Wilton Strategies",1.8,2024-10-22,540,"lv",46,47,14
"1908",88947,"NC","North Carolina","Redfield & Wilton Strategies",1.8,2024-10-22,679,"lv",47,48,14
"1909",88948,"PA","Pennsylvania","Redfield & Wilton Strategies",1.8,2024-10-22,1586,"lv",48,47,14
"1910",88949,"WI","Wisconsin","Redfield & Wilton Strategies",1.8,2024-10-22,557,"lv",49,47,14
"1911",88950,"VA","Virginia","Quantus Insights",NA,2024-10-24,725,"lv",48.9,47.8,12
"1912",88953,"NH","New Hampshire","Dartmouth Poll",NA,2024-10-18,2211,"rv",58.5,37.7,18
"1913",88954,"UT","Utah","HarrisX",1.5,2024-10-19,813,"rv",31,63,17
"1914",88959,"VA","Virginia","Washington Post/George Mason University",2.7,2024-10-23,1004,"lv",49,43,13
"1915",88959,"VA","Virginia","Washington Post/George Mason University",2.7,2024-10-23,1004,"rv",48,42,13
"1916",88960,"NJ","New Jersey","Cygnal",2.1,2024-10-24,600,"lv",51.8,40.3,12
"1917",88963,"MT","Montana","Emerson",2.9,2024-10-25,1000,"lv",39.6,58.6,11
"1918",88965,"AK","Alaska","Alaska Survey Research",1.9,2024-10-22,1703,"lv",44,53,14
"1919",88966,"SC","South Carolina","East Carolina University",2.6,2024-10-22,950,"lv",42,55.1,14
"1920",88967,"GA","Georgia","Trafalgar Group",0.7,2024-10-26,1087,"lv",45.9,48.3,10
"1921",88968,"AZ","Arizona","Trafalgar Group",0.7,2024-10-26,1094,"lv",46,48.1,10
"1922",88969,"MI","Michigan","Patriot Polling",1.1,2024-10-26,796,"rv",49,50,10
"1923",88970,"PA","Pennsylvania","InsiderAdvantage",2,2024-10-27,800,"lv",47.4,48.4,9
"1924",88971,"FL","Florida","St. Pete Polls",2.4,2024-10-25,1227,"lv",44.6,50.3,11
"1925",88972,"TX","Texas","Siena/NYT",3,2024-10-26,1180,"lv",41,51.5,10
"1926",88972,"TX","Texas","Siena/NYT",3,2024-10-26,1180,"rv",40.5,51,10
"1927",88973,"NE","Nebraska","Siena/NYT",3,2024-10-26,1194,"lv",39.5,54,10
"1928",88973,"NE","Nebraska","Siena/NYT",3,2024-10-26,1194,"rv",39,54,10
"1929",88974,"WI","Wisconsin","Suffolk",2.9,2024-10-23,500,"lv",46.6,48,13
"1930",88976,"MI","Michigan","InsiderAdvantage",2,2024-10-27,800,"lv",47.9,48.5,9
"1931",88977,"NH","New Hampshire","Praecones Analytica",2,2024-10-26,622,"rv",49.8,50.2,10
"1932",88978,"NE","Nebraska CD-2","Siena/NYT",3,2024-10-26,500,"lv",53.5,41.5,10
"1933",88981,"TX","Texas","ActiVote",NA,2024-10-27,400,"lv",45,55,9
"1934",88984,"MO","Missouri","ActiVote",NA,2024-10-27,400,"lv",42,58,9
"1935",88986,"FL","Florida","ActiVote",NA,2024-10-27,400,"lv",44.2,55.8,9
"1936",88987,"NY","New York","ActiVote",NA,2024-10-27,400,"lv",59,41,9
"1937",88988,"CA","California","ActiVote",NA,2024-10-27,400,"lv",62.8,37.2,9
"1938",88990,"MN","Minnesota","Embold Research",1.4,2024-10-22,1734,"lv",47.7,45.1,14
"1939",88992,"PA","Pennsylvania","North Star Opinion Research",1.1,2024-10-26,600,"lv",47,47,10
"1940",88993,"KS","Kansas","Fort Hays State University",0.9,2024-10-16,517,"rv",43.2,48.2,20
"1941",88993,"KS","Kansas","Fort Hays State University",0.9,2024-10-16,608,"a",39.4,49.9,20
"1942",88994,"MI","Michigan","Glengariff Group Inc.",1.5,2024-10-24,600,"lv",46.7,43.7,12
"1943",89003,"MI","Michigan","Emerson",2.9,2024-10-27,1000,"lv",49.3,49.8,9
"1944",89005,"NC","North Carolina","Elon U.",2.5,2024-10-17,800,"rv",46,46,19
"1945",89010,"NC","North Carolina","SurveyUSA",2.8,2024-10-26,853,"lv",47,47,10
"1946",89011,"OH","Ohio","ActiVote",NA,2024-10-28,400,"lv",45.9,54.1,8
"1947",89012,"VA","Virginia","ActiVote",NA,2024-10-28,400,"lv",54.1,45.9,8
"1948",89013,"TN","Tennessee","ActiVote",NA,2024-10-28,400,"lv",38.3,61.7,8
"1949",89014,"NJ","New Jersey","ActiVote",NA,2024-10-28,400,"lv",56.9,43.1,8
"1950",89015,"IN","Indiana","ActiVote",NA,2024-10-28,400,"lv",42.3,57.7,8
"1951",89016,"IL","Illinois","ActiVote",NA,2024-10-28,400,"lv",58.4,41.6,8
"1952",89017,"MI","Michigan","Susquehanna",2.3,2024-10-27,400,"lv",51.7,46.6,9
"1953",89022,"NY","New York","Cygnal",2.1,2024-10-27,600,"lv",56.8,39,9
"1954",89023,"AZ","Arizona","U. Arizona/TrueDot",NA,2024-10-20,846,"rv",46.15,45.48,16
"1955",89024,"AZ","Arizona","U. Arizona/TrueDot",NA,2024-08-31,1155,"rv",41.8,45.75,66
"1956",89025,"WI","Wisconsin","InsiderAdvantage",2,2024-10-27,800,"lv",48,49,9
"1957",89026,"AZ","Arizona","CNN/SSRS",2.8,2024-10-26,781,"lv",48,47,10
"1958",89027,"NV","Nevada","CNN/SSRS",2.8,2024-10-26,683,"lv",47,48,10
"1959",89029,"NC","North Carolina","Trafalgar Group",0.7,2024-10-28,1091,"lv",46.2,49.4,8
"1960",89030,"AZ","Arizona","Redfield & Wilton Strategies",1.8,2024-10-27,901,"lv",47,49,9
"1961",89031,"GA","Georgia","Redfield & Wilton Strategies",1.8,2024-10-27,1112,"lv",47,48,9
